Thu Dec  9 10:58:27 2021    cProfile_output

         15254792 function calls (14983050 primitive calls) in 20.212 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 cfexecutor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:121(_get_ip)
        1    0.000    0.000    0.000    0.000 selector_events.py:252(_add_reader)
        1    0.000    0.000    0.000    0.000 socketserver.py:153(BaseServer)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3829(__init__)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:5(<module>)
      100    0.000    0.000    0.000    0.000 formatters.py:258(_hue_to_rgb)
        6    0.000    0.000    0.000    0.000 cache.py:101(decorator)
       10    0.000    0.000    0.000    0.000 resample.py:387(_apply_loffset)
        1    0.000    0.000    0.000    0.000 pydoc.py:473(HTMLDoc)
      150    0.000    0.000    0.000    0.000 offsetbox.py:261(get_children)
        1    0.000    0.000    0.000    0.000 lock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cuda.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testutils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:651(fetch_single)
        8    0.000    0.000    0.000    0.000 range.py:736(_make_evaluate_binop)
        8    0.000    0.000    0.000    0.000 core.py:7996(__init__)
        3    0.000    0.000    0.000    0.000 random.py:88(__init__)
       14    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        1    0.000    0.000    0.000    0.000 wildcard.py:8(<module>)
     1252    0.000    0.000    0.000    0.000 traitlets.py:545(__get__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:108(validate_path_exists)
        1    0.000    0.000    0.000    0.000 util.py:366(ArgReplacer)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1841(__radd__)
       54    0.000    0.000    0.000    0.000 __init__.py:2353(_is_egg_path)
        3    0.000    0.000    0.000    0.000 utils.py:1316(parse_timedelta)
        2    0.000    0.000    0.000    0.000 parser.py:264(parse_block_node)
        5    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 _string_helpers.py:5(<module>)
        6    0.000    0.000    0.000    0.000 _strptime.py:228(__seqToRE)
        1    0.000    0.000    0.000    0.000 lazy_context.py:1(<module>)
        9    0.000    0.000    0.000    0.000 traitlets.py:2375(__init__)
        1    0.000    0.000    0.000    0.000 _encoders.py:151(OneHotEncoder)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1703(__new__)
       72    0.000    0.000    0.000    0.000 argparse.py:622(_iter_indented_subactions)
        8    0.000    0.000    0.000    0.000 pyparsing.py:5690(<genexpr>)
        1    0.000    0.000    0.000    0.000 iostream.py:137(_StreamBuffer)
        4    0.000    0.000    0.000    0.000 plot.py:461(_plot2d)
        1    0.000    0.000    0.000    0.000 __init__.py:3128(__contains__)
       10    0.000    0.000    0.000    0.000 generic.py:3636(_check_is_chained_assignment_possible)
        8    0.000    0.000    0.000    0.000 array.py:1417(_create_comparison_method)
        1    0.000    0.000    0.000    0.000 widget_int.py:123(IntText)
        1    0.000    0.000    0.000    0.000 digraphs.py:2(<module>)
        1    0.000    0.000    0.000    0.000 confusion_matrix.py:11(ConfusionMatrixDisplay)
      153    0.000    0.000    0.000    0.000 _deprecated_my_exceptions.py:102(<lambda>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4758(__init__)
       40    0.000    0.000    0.000    0.000 computation.py:488(broadcast_compat_data)
        1    0.000    0.000    0.000    0.000 display.py:3(<module>)
       13    0.000    0.000    0.000    0.000 platform.py:1253(python_implementation)
        6    0.000    0.000    0.000    0.000 sre_parse.py:945(parse_template)
        1    0.000    0.000    0.000    0.000 magic.py:304(MagicsManager)
       17    0.000    0.000    0.000    0.000 traitlets.py:1530(__init__)
       21    0.000    0.000    0.000    0.000 pyparsing.py:3209(__str__)
        1    0.000    0.000    0.000    0.000 _concurrent_futures_thread.py:6(<module>)
        1    0.000    0.000    0.000    0.000 protocols.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rechunk.py:7(<module>)
       60    0.000    0.000    0.000    0.000 blockwise.py:352(<listcomp>)
        1    0.000    0.000    0.000    0.000 _pyxlsb.py:1(<module>)
       10    0.000    0.000    0.000    0.000 offsets.py:411(rollback)
        1    0.000    0.000    0.000    0.000 _globals.py:17(<module>)
        1    0.000    0.000    0.000    0.000 _bicluster.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:4326(ConnectionPatch)
      210    0.000    0.000    0.000    0.000 text.py:552(set_wrap)
        1    0.000    0.000    0.000    0.000 collections.py:1137(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 publish.py:1(<module>)
       80    0.000    0.000    0.000    0.000 core.py:8(ishashable)
       58    0.000    0.000    0.000    0.000 strings.py:1892(forbid_nonstring_types)
        1    0.000    0.000    0.000    0.000 datetimelike.py:128(AttributesMixin)
       22    0.000    0.000    0.000    0.000 common.py:1614(is_complex_dtype)
      109    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 _kernel_base.py:4(<module>)
        1    0.000    0.000    0.000    0.000 artist.py:57(Artist)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5688(<lambda>)
        2    0.000    0.000    0.000    0.000 ssl.py:512(options)
        1    0.000    0.000    0.000    0.000 sysconfig.py:138(is_python_build)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4783(<genexpr>)
        4    0.000    0.000    0.000    0.000 utils.py:56(alias)
       20    0.000    0.000    0.000    0.000 generic.py:152(_iterate_slices)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
      213    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 completer.py:567(Completer)
       10    0.000    0.000    0.000    0.000 figure.py:543(set_constrained_layout_pads)
       20    0.000    0.000    0.000    0.000 __init__.py:1953(method)
        1    0.000    0.000    0.000    0.000 sysconfig.py:121(_is_python_source_dir)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4781(<lambda>)
        1    0.000    0.000    0.000    0.000 percentile.py:1(<module>)
       88    0.000    0.000    0.000    0.000 __init__.py:187(_checkLevel)
        6    0.000    0.000    0.000    0.000 scanner.py:1185(scan_flow_scalar_non_spaces)
        1    0.000    0.000    0.000    0.000 _odfreader.py:11(_ODFReader)
        1    0.000    0.000    0.000    0.000 format.py:1275(FloatArrayFormatter)
        2    0.000    0.000    0.000    0.000 random.py:97(seed)
        1    0.000    0.000    0.000    0.000 interaction.py:565(fixed)
        1    0.000    0.000    0.000    0.000 completion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mrecords.py:10(<module>)
        5    0.000    0.000    0.000    0.000 traitlets.py:2335(__init__)
        1    0.000    0.000    0.000    0.000 dop853_coefficients.py:1(<module>)
       11    0.000    0.000    0.000    0.000 decorator.py:152(update)
        1    0.000    0.000    0.000    0.000 _matrix_io.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1572(Arc)
      393    0.000    0.000    0.000    0.000 coordinates.py:194(__init__)
      280    0.000    0.000    0.000    0.000 dataarray.py:506(name)
       10    0.000    0.000    0.000    0.000 dataarray.py:2604(_inplace_binary_op)
        4    0.000    0.000    0.000    0.000 scanner.py:359(fetch_stream_start)
      136    0.000    0.000    0.000    0.000 expr.py:160(<lambda>)
       30    0.000    0.000    0.000    0.000 frequencies.py:528(_is_multiple)
       50    0.000    0.000    0.000    0.000 offsets.py:1144(is_on_offset)
        1    0.000    0.000    0.000    0.000 masked.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connect.py:294(ConnectionFileMixin)
        1    0.000    0.000    0.000    0.000 __init__.py:97(Evaluator)
        6    0.000    0.000    0.000    0.000 cache.py:51(decorator)
        4    0.000    0.000    0.000    0.000 normalizer.py:7(__new__)
       20    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
       65    0.000    0.000    0.000    0.000 pickle.py:302(whichmodule)
       46    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        4    0.000    0.000    0.000    0.000 os.py:770(getenv)
       35    0.000    0.000    0.000    0.000 traitlets.py:2151(<listcomp>)
        1    0.000    0.000    0.000    0.000 roc_curve.py:10(RocCurveDisplay)
       10    0.000    0.000    0.000    0.000 __init__.py:720(bubble)
        1    0.000    0.000    0.000    0.000 memory.py:1(<module>)
        4    0.000    0.000    0.000    0.000 ssl.py:367(__new__)
       40    0.000    0.000    0.000    0.000 uuid.py:320(hex)
        1    0.000    0.000    0.000    0.000 sorting.py:1(<module>)
       20    0.000    0.000    0.000    0.000 common.py:1369(is_string_like_dtype)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
      150    0.000    0.000    0.000    0.000 numerictypes.py:655(<listcomp>)
        1    0.000    0.000    0.000    0.000 widget_selection.py:141(_Selection)
       20    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
       37    0.000    0.000    0.000    0.000 textwrap.py:179(<listcomp>)
        3    0.000    0.000    0.000    0.000 py3compat.py:331(with_metaclass)
        1    0.000    0.000    0.000    0.000 _data.py:2144(QuantileTransformer)
        1    0.000    0.000    0.000    0.000 _estimator_html_repr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 morphology.py:31(<module>)
       30    0.000    0.000    0.000    0.000 legend.py:741(get_legend_handler)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3197(StatusbarBase)
        1    0.000    0.000    0.000    0.000 recreate_exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4565(_escapeRegexRangeChars)
        5    0.000    0.000    0.000    0.000 _version.py:151(__ge__)
       80    0.000    0.000    0.000    0.000 blocks.py:311(_slice)
        1    0.000    0.000    0.000    0.000 exceptions.py:3(<module>)
        1    0.000    0.000    0.000    0.000 widget_selection.py:521(_SelectionNonempty)
        1    0.000    0.000    0.000    0.000 context.py:23(<module>)
        1    0.000    0.000    0.000    0.000 _discretization.py:22(KBinsDiscretizer)
       30    0.000    0.000    0.000    0.000 axis.py:2153(get_minpos)
       10    0.000    0.000    0.000    0.000 pyplot.py:611(get_fignums)
       45    0.000    0.000    0.000    0.000 pyparsing.py:1190(setName)
        2    0.000    0.000    0.000    0.000 helper.py:1(<module>)
       20    0.000    0.000    0.000    0.000 base.py:434(<listcomp>)
       60    0.000    0.000    0.000    0.000 optimization.py:958(__init__)
      102    0.000    0.000    0.000    0.000 scanner.py:721(check_value)
        1    0.000    0.000    0.000    0.000 stata.py:1004(StataReader)
        1    0.000    0.000    0.000    0.000 widget_selection.py:283(_MultipleSelection)
        1    0.000    0.000    0.000    0.000 widget_core.py:4(<module>)
        1    0.000    0.000    0.000    0.000 instance.py:60(AbstractInstanceContext)
       18    0.000    0.000    0.000    0.000 argparse.py:908(__init__)
       26    0.000    0.000    0.000    0.000 core.py:56(is_style_file)
       10    0.000    0.000    0.000    0.000 transforms.py:2616(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:513(get_home)
        1    0.000    0.000    0.000    0.000 iostream.py:1066(IOStream)
       40    0.000    0.000    0.000    0.000 computation.py:146(<setcomp>)
        1    0.000    0.000    0.000    0.000 common.py:75(ImplementsDatasetReduce)
       83    0.000    0.000    0.000    0.000 __init__.py:716(__init__)
        1    0.000    0.000    0.000    0.000 grouper.py:218(Grouping)
      260    0.000    0.000    0.000    0.000 stride_tricks.py:139(_broadcast_to_dispatcher)
      150    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
        3    0.000    0.000    0.000    0.000 functools.py:763(singledispatch)
       13    0.000    0.000    0.000    0.000 weakref.py:432(get)
       10    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        1    0.000    0.000    0.000    0.000 defaults.py:156(<listcomp>)
        1    0.000    0.000    0.000    0.000 filesystem.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wildcard.py:22(create_typestr2type_dicts)
        1    0.000    0.000    0.000    0.000 xkcd_rgb.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:393(<listcomp>)
       10    0.000    0.000    0.000    0.000 figure.py:452(_get_axes)
        1    0.000    0.000    0.000    0.000 text.py:98(Text)
       70    0.000    0.000    0.000    0.000 transforms.py:178(<lambda>)
      144    0.000    0.000    0.000    0.000 pyparsing.py:2583(__hash__)
       10    0.000    0.000    0.000    0.000 __init__.py:1320(get_backend)
        6    0.000    0.000    0.000    0.000 deprecation.py:354(<listcomp>)
       40    0.000    0.000    0.000    0.000 computation.py:79(all_output_core_dims)
        5    0.000    0.000    0.000    0.000 base.py:5049(_add_numeric_methods_disabled)
        1    0.000    0.000    0.000    0.000 keys.py:116(<listcomp>)
        1    0.000    0.000    0.000    0.000 textpath.py:388(TextPath)
      224    0.000    0.000    0.000    0.000 patches.py:1864(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:1671(EllipseCollection)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1461(setResultsName)
        1    0.000    0.000    0.000    0.000 registry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:54(Condition)
       10    0.000    0.000    0.000    0.000 dataset.py:2716(<dictcomp>)
        1    0.000    0.000    0.000    0.000 specifiers.py:700(contains)
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
        1    0.000    0.000    0.000    0.000 numeric.py:298(UInt64Index)
        1    0.000    0.000    0.000    0.000 _common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ansi_escape_sequences.py:4(<module>)
        1    0.000    0.000    0.000    0.000 excolors.py:4(<module>)
        1    0.000    0.000    0.000    0.000 reduction.py:136(set_loky_pickler)
        1    0.000    0.000    0.000    0.000 kdtree.py:185(KDTree)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
      110    0.000    0.000    0.000    0.000 options.py:65(_get_keep_attrs)
