Thu Dec  9 10:56:27 2021    cProfile_output

         16113513 function calls (15818872 primitive calls) in 21.766 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 offsets.py:2018(BYearBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:2029(YearEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:2039(YearBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:2053(FY5253)
        1    0.000    0.000    0.000    0.000 offsets.py:2260(FY5253Quarter)
        1    0.000    0.000    0.000    0.000 offsets.py:2478(Easter)
        4    0.000    0.000    0.000    0.000 offsets.py:2529(_tick_comp)
        1    0.000    0.000    0.000    0.000 offsets.py:2546(Tick)
       48    0.000    0.000    0.000    0.000 offsets.py:2551(__init__)
       20    0.001    0.000    0.001    0.000 offsets.py:2619(delta)
       20    0.000    0.000    0.001    0.000 offsets.py:2623(nanos)
        1    0.000    0.000    0.000    0.000 offsets.py:2678(Day)
        1    0.000    0.000    0.000    0.000 offsets.py:2683(Hour)
        1    0.000    0.000    0.000    0.000 offsets.py:2688(Minute)
        1    0.000    0.000    0.000    0.000 offsets.py:2693(Second)
        1    0.000    0.000    0.000    0.000 offsets.py:2698(Milli)
        1    0.000    0.000    0.000    0.000 offsets.py:2703(Micro)
        1    0.000    0.000    0.000    0.000 offsets.py:2708(Nano)
     2450    0.003    0.000    0.050    0.000 offsets.py:2723(generate_range)
        1    0.000    0.000    0.000    0.000 offsets.py:2803(<dictcomp>)
       10    0.000    0.000    0.000    0.000 offsets.py:411(rollback)
       40    0.000    0.000    0.000    0.000 offsets.py:458(rule_code)
        1    0.000    0.000    0.000    0.000 offsets.py:491(SingleConstructorOffset)
        3    0.000    0.000    0.000    0.000 offsets.py:492(_from_name)
        1    0.000    0.000    0.000    0.000 offsets.py:500(_CustomMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:519(BusinessMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:543(BusinessDay)
        1    0.000    0.000    0.000    0.000 offsets.py:552(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:658(BusinessHourMixin)
     2450    0.001    0.000    0.001    0.000 offsets.py:83(as_timestamp)
       16    0.000    0.000    0.000    0.000 offsets.py:93(apply_wraps)
     2440    0.030    0.000    0.049    0.000 offsets.py:94(wrapper)
        1    0.000    0.000    0.000    0.000 oinspect.py:355(Inspector)
        1    0.000    0.000    0.000    0.000 oinspect.py:55(<setcomp>)
        1    0.000    0.000    0.046    0.046 oinspect.py:8(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 open_in_editor.py:3(<module>)
        1    0.000    0.000    0.001    0.001 openpy.py:6(<module>)
        2    0.000    0.000    0.058    0.029 operator.py:1(<module>)
        1    0.000    0.000    0.033    0.033 operator.py:14(<dictcomp>)
      101    0.000    0.000    0.025    0.000 operator.py:14(<genexpr>)
      200    0.000    0.000    0.057    0.000 operator.py:8(should_curry)
        1    0.000    0.000    0.000    0.000 ops.py:175(Constant)
        1    0.000    0.000    0.000    0.000 ops.py:195(Op)
        1    0.000    0.000    0.003    0.003 ops.py:2(<module>)
        4    0.000    0.000    0.000    0.000 ops.py:217(_values_method_wrapper)
       15    0.000    0.000    0.000    0.000 ops.py:226(_method_wrapper)
        9    0.000    0.000    0.000    0.000 ops.py:235(_func_slash_method_wrapper)
        9    0.000    0.000    0.001    0.000 ops.py:253(inject_reduce_methods)
        9    0.000    0.000    0.000    0.000 ops.py:256(<listcomp>)
        9    0.000    0.000    0.000    0.000 ops.py:259(<listcomp>)
        3    0.000    0.000    0.000    0.000 ops.py:278(inject_cum_methods)
        3    0.000    0.000    0.000    0.000 ops.py:279(<listcomp>)
       20    0.000    0.000    0.001    0.000 ops.py:288(ngroups)
      454    0.000    0.000    0.000    0.000 ops.py:292(op_str)
      230    0.000    0.000    0.000    0.000 ops.py:296(get_op)
        1    0.000    0.000    0.000    0.000 ops.py:300(<dictcomp>)
        7    0.000    0.000    0.003    0.000 ops.py:307(inject_binary_ops)
        3    0.000    0.000    0.003    0.001 ops.py:321(inject_all_ops_and_reduce_methods)
        1    0.000    0.000    0.000    0.000 ops.py:349(BinOp)
       40    0.000    0.000    0.001    0.000 ops.py:359(_get_cython_function)
       30    0.000    0.000    0.001    0.000 ops.py:393(_get_cython_func_and_vals)
       30    0.001    0.000    0.012    0.000 ops.py:427(_cython_operation)
        1    0.000    0.000    0.000    0.000 ops.py:494(Div)
        1    0.000    0.000    0.000    0.000 ops.py:523(UnaryOp)
        1    0.000    0.000    0.000    0.000 ops.py:53(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 ops.py:571(MathCall)
       30    0.000    0.000    0.012    0.000 ops.py:583(aggregate)
        1    0.000    0.000    0.000    0.000 ops.py:586(FuncNode)
        1    0.000    0.000    0.000    0.000 ops.py:59(BaseGrouper)
       30    0.002    0.000    0.002    0.000 ops.py:593(_aggregate)
        1    0.000    0.000    0.001    0.001 ops.py:6(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:67(Term)
        1    0.000    0.000    0.003    0.003 ops.py:7(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:700(BinGrouper)
       20    0.000    0.000    0.000    0.000 ops.py:730(__init__)
       20    0.000    0.000    0.003    0.000 ops.py:807(group_info)
       20    0.000    0.000    0.001    0.000 ops.py:830(result_index)
       30    0.000    0.000    0.000    0.000 ops.py:837(levels)
       30    0.000    0.000    0.000    0.000 ops.py:841(names)
       30    0.000    0.000    0.011    0.000 ops.py:845(groupings)
       30    0.000    0.000    0.011    0.000 ops.py:848(<listcomp>)
        1    0.000    0.000    0.000    0.000 ops.py:881(DataSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:920(SeriesSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:925(FrameSplitter)
        2    0.000    0.000    0.000    0.000 optimization.py:1(<module>)
       20    0.018    0.001    0.183    0.009 optimization.py:111(optimize_slices)
    19200    0.002    0.000    0.002    0.000 optimization.py:145(<genexpr>)
       20    0.012    0.001    0.097    0.005 optimization.py:18(cull)
    31200    0.014    0.000    0.014    0.000 optimization.py:198(normalize_slice)
       20    0.005    0.000    1.026    0.051 optimization.py:23(optimize)
21600/4800    0.070    0.000    0.155    0.000 optimization.py:230(fuse_slice)
       20    0.000    0.000    0.046    0.002 optimization.py:290(inline_functions)
    24000    0.005    0.000    0.007    0.000 optimization.py:302(<genexpr>)
    21600    0.004    0.000    0.006    0.000 optimization.py:303(<genexpr>)
     4800    0.003    0.000    0.031    0.000 optimization.py:325(inlinable)
       20    0.004    0.000    0.039    0.002 optimization.py:332(<listcomp>)
     9600    0.002    0.000    0.003    0.000 optimization.py:346(unwrap_partial)
     4800    0.017    0.000    0.028    0.000 optimization.py:352(functions_of)
     4800    0.014    0.000    0.073    0.000 optimization.py:380(default_fused_keys_renamer)
     4800    0.007    0.000    0.044    0.000 optimization.py:394(<setcomp>)
       20    0.319    0.016    0.536    0.027 optimization.py:401(fuse)
      220    0.008    0.000    0.072    0.000 optimization.py:50(<listcomp>)
       20    0.005    0.000    0.006    0.000 optimization.py:517(<setcomp>)
       20    0.005    0.000    0.005    0.000 optimization.py:61(<dictcomp>)
       20    0.014    0.001    0.049    0.002 optimization.py:73(hold_keys)
       20    0.005    0.000    0.005    0.000 optimization.py:83(<setcomp>)
    24000    0.032    0.000    0.046    0.000 optimization.py:887(key_split)
        1    0.000    0.000    0.000    0.000 optimization.py:941(SubgraphCallable)
       60    0.000    0.000    0.000    0.000 optimization.py:958(__init__)
    19200    0.005    0.000    0.005    0.000 optimization.py:967(__eq__)
        1    0.000    0.000    0.000    0.000 optimize.py:135(OptimizeWarning)
        1    0.000    0.000    0.003    0.003 optimize.py:17(<module>)
        1    0.000    0.000    0.000    0.000 optimize.py:1897(Brent)
        1    0.000    0.000    0.000    0.000 optimize.py:2988(_Brute_Wrapper)
        1    0.000    0.000    0.000    0.000 optimize.py:55(MemoizeJac)
        1    0.000    0.000    0.000    0.000 optimize.py:77(OptimizeResult)
        1    0.000    0.000    0.000    0.000 optimize.py:823(_LineSearchError)
        1    0.000    0.000    0.000    0.000 options.py:1(<module>)
      110    0.000    0.000    0.000    0.000 options.py:65(_get_keep_attrs)
        1    0.000    0.000    0.000    0.000 options.py:78(set_options)
        1    0.000    0.000    0.000    0.000 orc.py:1(<module>)
       20    0.003    0.000    0.030    0.001 order.py:105(<dictcomp>)
       20    0.004    0.000    0.004    0.000 order.py:117(<dictcomp>)
    12000    0.006    0.000    0.010    0.000 order.py:119(dependencies_key)
     9600    0.006    0.000    0.009    0.000 order.py:122(dependents_key)
       20    0.000    0.000    0.000    0.000 order.py:129(<listcomp>)
    12000    0.005    0.000    0.006    0.000 order.py:158(<listcomp>)
       20    0.019    0.001    0.039    0.002 order.py:170(ndependents)
       20    0.002    0.000    0.003    0.000 order.py:199(<dictcomp>)
       20    0.001    0.000    0.001    0.000 order.py:200(<setcomp>)
    21600    0.003    0.000    0.003    0.000 order.py:203(<genexpr>)
    21600    0.003    0.000    0.003    0.000 order.py:205(<genexpr>)
       20    0.013    0.001    0.025    0.001 order.py:215(ndependencies)
       20    0.002    0.000    0.003    0.000 order.py:229(<dictcomp>)
       20    0.001    0.000    0.001    0.000 order.py:230(<setcomp>)
    21600    0.003    0.000    0.003    0.000 order.py:233(<genexpr>)
        1    0.000    0.000    0.000    0.000 order.py:241(StrComparable)
     9600    0.001    0.000    0.001    0.000 order.py:260(__init__)
        1    0.000    0.000    0.000    0.000 order.py:270(ReverseStrComparable)
    12000    0.001    0.000    0.001    0.000 order.py:279(__init__)
    13370    0.002    0.000    0.002    0.000 order.py:282(__lt__)
        1    0.000    0.000    0.000    0.000 order.py:76(<module>)
       20    0.037    0.002    0.198    0.010 order.py:81(order)
        1    0.000    0.000    0.000    0.000 orthogonal.py:124(orthopoly1d)
        1    0.000    0.000    0.000    0.000 orthogonal.py:72(<module>)
        1    0.000    0.000    0.000    0.000 os.py:1001(__init__)
        1    0.000    0.000    0.000    0.000 os.py:1004(close)
        1    0.000    0.000    0.000    0.000 os.py:1017(__getattr__)
        2    0.000    0.000    0.000    0.000 os.py:1077(__subclasshook__)
      5/3    0.000    0.000    0.001    0.000 os.py:278(walk)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
      371    0.001    0.000    0.001    0.000 os.py:674(__getitem__)
        4    0.000    0.000    0.000    0.000 os.py:682(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:688(__delitem__)
      149    0.000    0.000    0.000    0.000 os.py:697(__iter__)
        3    0.000    0.000    0.000    0.000 os.py:714(setdefault)
      381    0.000    0.000    0.001    0.000 os.py:752(encode)
      344    0.000    0.000    0.000    0.000 os.py:756(decode)
        4    0.000    0.000    0.000    0.000 os.py:770(getenv)
        1    0.000    0.000    0.000    0.000 os.py:804(fsencode)
        1    0.000    0.000    0.035    0.035 os.py:978(popen)
        1    0.000    0.000    0.004    0.004 osm.py:30(OSMagics)
        1    0.000    0.000    0.004    0.004 osm.py:5(<module>)
        1    0.000    0.000    0.000    0.000 overlap.py:1(<module>)
        1    0.000    0.000    0.028    0.028 overrides.py:1(<module>)
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
      333    0.000    0.000    0.000    0.000 overrides.py:124(array_function_dispatch)
      333    0.001    0.000    0.028    0.000 overrides.py:166(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:202(array_function_from_dispatcher)
       23    0.000    0.000    0.003    0.000 overrides.py:206(decorator)
      303    0.001    0.000    0.005    0.000 overrides.py:72(verify_matching_signatures)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
        1    0.000    0.000    0.000    0.000 packaging.py:2(<module>)
        1    0.000    0.000    0.000    0.000 packaging.py:57(PackagingMagics)
        1    0.000    0.000    0.006    0.006 page.py:11(<module>)
        1    0.000    0.000    0.001    0.001 page_navigation.py:4(<module>)
        1    0.000    0.000    0.002    0.002 pairwise.py:12(<module>)
        1    0.000    0.000    0.017    0.017 palettes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 palettes.py:59(<dictcomp>)
        1    0.000    0.000    0.000    0.000 palettes.py:62(_ColorPalette)
        2    0.000    0.000    0.000    0.000 parallel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parallel.py:122(parallel_backend)
        1    0.000    0.000    0.000    0.000 parallel.py:242(BatchedCalls)
        1    0.000    0.000    0.024    0.024 parallel.py:3(<module>)
        1    0.000    0.000    0.000    0.000 parallel.py:341(BatchCompletionCallBack)
        1    0.000    0.000    0.000    0.000 parallel.py:421(Parallel)
        1    0.000    0.000    0.002    0.002 param.py:1(<module>)
        1    0.000    0.000    0.000    0.000 param.py:20(ExecutedParam)
        1    0.000    0.000    0.000    0.000 parasite_axes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parasite_axes.py:11(ParasiteAxesBase)
        1    0.000    0.000    0.000    0.000 parasite_axes.py:175(parasite_axes_auxtrans_class_factory)
        1    0.000    0.000    0.000    0.000 parasite_axes.py:192(HostAxesBase)
        1    0.000    0.000    0.000    0.000 parasite_axes.py:353(host_axes_class_factory)
        1    0.000    0.000    0.000    0.000 parasite_axes.py:52(parasite_axes_class_factory)
        1    0.000    0.000    0.000    0.000 parasite_axes.py:64(ParasiteAxesAuxTransBase)
        1    0.000    0.000    0.000    0.000 parquet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parquet.py:133(FastParquetImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:47(BaseImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:72(PyArrowImpl)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
        1    0.000    0.000    0.001    0.001 parse.py:28(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:310(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:323(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:329(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:337(SplitResultBytes)
