datetime,Dry mixing ratio of species ATO2 (mol mol-1 dry),Dry mixing ratio of species A3O2 (mol mol-1 dry),Dry mixing ratio of species IDHNBOO (mol mol-1 dry),Dry mixing ratio of species ICHOO (mol mol-1 dry),Dry mixing ratio of species IDHNDOO2 (mol mol-1 dry),Dry mixing ratio of species IDHNDOO1 (mol mol-1 dry),Dry mixing ratio of species ICNOO (mol mol-1 dry),Dry mixing ratio of species C4HVP1 (mol mol-1 dry),Dry mixing ratio of species BRO2 (mol mol-1 dry)
2018-02-20 21:30:00,1.0922207e-15,3.3001776e-14,1.2972115e-16,2.5322226e-22,1.946431e-21,2.7540524e-21,3.6887109e-19,0.0,8.832158e-15
2018-02-20 22:30:00,9.616343e-16,2.7975562e-14,2.3595434e-16,2.3933734e-22,4.45464e-21,6.539922e-21,5.8533234e-19,0.0,8.069425e-15
2018-02-20 23:30:00,9.120495e-16,2.4536237e-14,3.3549826e-16,2.3931028e-22,7.892258e-21,1.1757809e-20,1.0115927e-18,0.0,7.4294395e-15
2018-02-21 00:30:00,8.895158e-16,2.2122752e-14,3.966795e-16,2.4323934e-22,1.0991774e-20,1.652292e-20,1.65654e-18,0.0,6.871781e-15
2018-02-21 01:30:00,8.757043e-16,2.0369669e-14,4.1178263e-16,2.4853137e-22,1.3116335e-20,1.9817651e-20,2.48104e-18,0.0,6.3826368e-15
2018-02-21 02:30:00,8.6697856e-16,1.9060784e-14,3.9209817e-16,2.545259e-22,1.428804e-20,2.1613784e-20,3.4315007e-18,0.0,5.9540013e-15
2018-02-21 03:30:00,8.6205534e-16,1.806541e-14,3.5308373e-16,2.6080082e-22,1.4373121e-20,2.1765637e-20,4.4318393e-18,0.0,5.5802895e-15
2018-02-21 04:30:00,8.6236917e-16,1.732194e-14,3.0633095e-16,2.666289e-22,1.4428667e-20,2.1975803e-20,5.4538892e-18,0.0,5.2551186e-15
2018-02-21 05:30:00,8.6432565e-16,1.6757774e-14,2.5902741e-16,2.740497e-22,1.4409927e-20,2.1995947e-20,6.497263e-18,0.0,4.9727543e-15
2018-02-21 06:30:00,8.6961125e-16,1.6341956e-14,2.1493178e-16,2.83201e-22,1.4250246e-20,2.1730576e-20,7.542263e-18,0.0,4.729322e-15
2018-02-21 07:30:00,9.144466e-16,1.635713e-14,1.7495677e-16,2.9816804e-22,1.4208074e-20,2.1648134e-20,8.59441e-18,9.662053e-22,4.5189136e-15
2018-02-21 08:30:00,2.5448532e-14,5.536435e-14,4.3245863e-18,1.4652223e-20,5.2167557e-19,8.882133e-19,4.3357446e-17,2.0569674e-18,8.394581e-15
2018-02-21 09:30:00,5.5704827e-14,5.9301495e-14,1.6764856e-18,7.25638e-20,1.1404492e-18,2.6171019e-18,5.713979e-17,3.835694e-18,1.6069946e-14
2018-02-21 10:30:00,8.164715e-14,7.4746985e-14,1.2182655e-18,1.2088459e-19,4.8855944e-19,1.7083238e-18,2.3990297e-17,1.5804079e-18,2.2712726e-14
2018-02-21 11:30:00,1.022748e-13,8.8119135e-14,7.0167896e-19,1.4365797e-19,7.7047706e-20,4.601563e-19,5.9658243e-18,3.535812e-19,2.7770627e-14
2018-02-21 12:30:00,1.1621304e-13,9.685158e-14,3.5101696e-19,1.4344347e-19,7.189612e-21,7.239048e-20,1.1744142e-18,5.785883e-20,3.0680706e-14
2018-02-21 13:30:00,1.2206619e-13,1.0014146e-13,1.7586012e-19,1.265839e-19,1.4397035e-21,9.120288e-21,3.3615046e-19,1.05634785e-20,3.141826e-14
2018-02-21 14:30:00,1.198401e-13,9.83409e-14,1.00481616e-19,1.0474001e-19,1.5108236e-21,1.838691e-21,1.9519711e-19,5.520264e-21,3.0323458e-14
2018-02-21 15:30:00,1.0972715e-13,9.171501e-14,6.737837e-20,8.293858e-20,2.4446354e-21,1.3323609e-21,1.4844374e-19,7.555546e-21,2.7702897e-14
2018-02-21 16:30:00,9.239346e-14,8.12852e-14,5.2280736e-20,6.076519e-20,3.8717138e-21,1.7011896e-21,1.161618e-19,1.2350151e-20,2.3838582e-14
2018-02-21 17:30:00,6.9018216e-14,6.917862e-14,6.518508e-20,3.8209673e-20,7.471962e-21,2.8123557e-21,9.812835e-20,2.7053173e-20,1.9168545e-14
2018-02-21 18:30:00,3.8810884e-14,6.2614946e-14,4.0050782e-19,1.3617774e-20,8.3359425e-21,2.8099386e-21,1.0434077e-19,4.1637248e-20,1.4656287e-14
2018-02-21 19:30:00,5.477587e-15,4.681454e-14,8.890105e-18,6.1916463e-22,1.1485704e-21,8.0166984e-22,9.9576274e-20,3.7919454e-21,1.0252567e-14
2018-02-21 20:30:00,1.8350437e-15,3.677473e-14,5.176434e-17,1.983281e-22,1.1834574e-21,1.399842e-21,1.234063e-19,0.0,8.6648235e-15
2018-02-21 21:30:00,1.3856885e-15,3.1291504e-14,1.33749e-16,1.8591105e-22,2.3933778e-21,3.1828844e-21,1.9873442e-19,0.0,7.678061e-15
2018-02-21 22:30:00,1.2333692e-15,2.7706343e-14,2.3501207e-16,1.7813675e-22,4.244914e-21,5.9574872e-21,3.6057604e-19,0.0,6.9880858e-15
2018-02-21 23:30:00,1.1515941e-15,2.520658e-14,3.5188872e-16,1.804261e-22,6.7874766e-21,9.8126925e-21,6.4533333e-19,0.0,6.4551813e-15
2018-02-22 00:30:00,1.1015455e-15,2.3371313e-14,4.989493e-16,1.8164893e-22,9.086488e-21,1.3359687e-20,1.0497352e-18,0.0,6.017221e-15
2018-02-22 01:30:00,1.0645543e-15,2.1954715e-14,6.5454715e-16,1.7990711e-22,1.050711e-20,1.5592443e-20,1.5431071e-18,0.0,5.6500676e-15
2018-02-22 02:30:00,1.0354803e-15,2.0824164e-14,7.8681097e-16,1.7869244e-22,1.1434894e-20,1.7072373e-20,2.11156e-18,0.0,5.3402204e-15
2018-02-22 03:30:00,1.010486e-15,1.9870353e-14,8.7657873e-16,1.7285602e-22,1.1320227e-20,1.6971174e-20,2.6997138e-18,0.0,5.0780133e-15
2018-02-22 04:30:00,9.884021e-16,1.9025429e-14,9.141454e-16,1.6287692e-22,1.0424721e-20,1.5678777e-20,3.2581987e-18,0.0,4.855767e-15
2018-02-22 05:30:00,9.704596e-16,1.8271344e-14,9.065766e-16,1.5380748e-22,9.428219e-21,1.4223072e-20,3.778227e-18,0.0,4.6673633e-15
2018-02-22 06:30:00,9.501897e-16,1.7558634e-14,8.651076e-16,1.4265574e-22,8.166313e-21,1.2359271e-20,4.2340125e-18,0.0,4.5081452e-15
2018-02-22 07:30:00,9.933199e-16,1.7315683e-14,7.921179e-16,1.3631804e-22,7.173493e-21,1.0888283e-20,4.631255e-18,6.546239e-22,4.3745893e-15
2018-02-22 08:30:00,2.86653e-14,5.457275e-14,1.788205e-17,8.156698e-21,3.0702093e-19,5.256967e-19,2.27189e-17,1.1454154e-18,1.0434275e-14
2018-02-22 09:30:00,5.9602876e-14,6.250829e-14,1.2676451e-18,3.2944083e-20,5.443971e-19,1.262713e-18,2.526385e-17,1.7781666e-18,1.8672155e-14
2018-02-22 10:30:00,8.4167286e-14,7.879078e-14,8.3170384e-19,5.03365e-20,2.1044332e-19,7.282981e-19,9.599038e-18,6.8193126e-19,2.5218e-14
2018-02-22 11:30:00,1.031351e-13,9.2280296e-14,4.4466955e-19,5.701828e-20,3.3524173e-20,1.9399131e-19,2.3204534e-18,1.506276e-19,3.0089683e-14
2018-02-22 12:30:00,1.1542617e-13,1.01119545e-13,2.0679738e-19,5.436416e-20,2.9550187e-21,3.1022905e-20,4.731614e-19,2.4787417e-20,3.279188e-14
2018-02-22 13:30:00,1.2038805e-13,1.0443173e-13,9.501428e-20,4.584035e-20,2.1735097e-22,3.9854753e-21,1.3715623e-19,3.8683784e-21,3.3398384e-14
2018-02-22 14:30:00,1.1795888e-13,1.0316382e-13,4.693709e-20,3.50893e-20,1.8445717e-23,4.9961436e-22,7.1646404e-20,7.1731034e-22,3.2245155e-14
2018-02-22 15:30:00,1.0833669e-13,9.708139e-14,2.6035991e-20,2.4600203e-20,2.513572e-24,7.538506e-23,4.881471e-20,2.1265317e-22,2.9625065e-14
2018-02-22 16:30:00,9.224271e-14,8.743633e-14,1.5956312e-20,1.5502229e-20,1.9628971e-25,1.5251953e-23,3.4663065e-20,1.0399181e-22,2.588679e-14
2018-02-22 17:30:00,7.0610937e-14,7.6496765e-14,1.0523303e-20,8.136082e-21,4.264099e-27,4.013057e-24,2.4736595e-20,6.666973e-23,2.1604829e-14
2018-02-22 18:30:00,4.1151303e-14,6.841954e-14,7.429581e-21,2.5291423e-21,2.5878843e-28,9.458298e-25,1.8861744e-20,3.918174e-23,1.776021e-14
2018-02-22 19:30:00,5.4886663e-15,5.1078245e-14,4.216839e-21,9.186856e-23,2.0211615e-29,3.248745e-26,1.5420021e-20,1.7216209e-24,1.208937e-14
2018-02-22 20:30:00,1.8263763e-15,4.1054433e-14,3.1575447e-21,2.1390486e-23,7.7366404e-30,2.1294767e-30,1.3929473e-20,7.983462e-29,9.9803664e-15
2018-02-22 21:30:00,1.3393965e-15,3.4563393e-14,2.5640063e-21,1.599483e-23,1.4535568e-29,6.8441404e-30,1.2903461e-20,1.5559611e-33,8.725777e-15
2018-02-22 22:30:00,1.1699872e-15,3.0029524e-14,2.1738028e-21,1.3789623e-23,3.3922966e-29,2.8435004e-29,1.2115954e-20,2.6722722e-38,7.870669e-15
2018-02-22 23:30:00,1.0852245e-15,2.6625086e-14,1.8734304e-21,1.3144692e-23,6.1120494e-29,6.604949e-29,1.1427712e-20,1.4e-44,7.1951154e-15
2018-02-23 00:30:00,1.0394669e-15,2.4000641e-14,1.6225034e-21,1.3300307e-23,2.0620458e-28,2.6033722e-28,1.0783985e-20,0.0,6.6212413e-15
2018-02-23 01:30:00,1.0135321e-15,2.1974848e-14,1.408446e-21,1.3991594e-23,3.2194353e-28,4.1853193e-28,1.0176806e-20,0.0,6.123871e-15
2018-02-23 02:30:00,1.0012527e-15,2.0463984e-14,1.2375176e-21,1.6007556e-23,4.2932166e-28,5.7530585e-28,9.604883e-21,0.0,5.6932972e-15
2018-02-23 03:30:00,9.801874e-16,1.9143041e-14,1.1055883e-21,1.8625192e-23,1.4304349e-27,2.0595928e-27,9.0615875e-21,0.0,5.3130324e-15
2018-02-23 04:30:00,9.747903e-16,1.8171284e-14,1.0213765e-21,2.3853783e-23,2.266183e-27,3.0077622e-27,8.559589e-21,0.0,4.9876383e-15
2018-02-23 05:30:00,9.889982e-16,1.76334e-14,9.884419e-22,3.1411176e-23,3.458411e-27,4.6267574e-27,8.1064855e-21,0.0,4.7130467e-15
2018-02-23 06:30:00,1.0186086e-15,1.7562498e-14,1.0156101e-21,4.196056e-23,5.777703e-27,7.821245e-27,7.725846e-21,0.0,4.4957163e-15
2018-02-23 07:30:00,1.1056525e-15,1.8237934e-14,1.1183948e-21,5.7915227e-23,9.5366065e-27,1.3753791e-26,7.440103e-21,2.6151078e-28,4.3405488e-15
2018-02-23 08:30:00,2.1254008e-14,3.63636e-14,5.4312037e-21,3.1858853e-21,4.7761317e-25,8.852823e-25,1.3579779e-20,3.2102927e-24,8.500285e-15
2018-02-23 09:30:00,4.2153926e-14,5.0652065e-14,1.1100718e-20,1.8561944e-20,8.450314e-25,2.1418349e-24,3.1176667e-20,4.3880113e-23,1.546652e-14
2018-02-23 10:30:00,6.1170294e-14,7.0480283e-14,1.7392952e-20,4.2058286e-20,8.638444e-25,2.575001e-24,5.0665756e-20,1.1033251e-22,2.2769293e-14
2018-02-23 11:30:00,7.7553205e-14,8.8981455e-14,2.3229416e-20,6.692721e-20,3.4558655e-25,1.3397135e-24,6.9843745e-20,1.6166461e-22,2.9417397e-14
2018-02-23 12:30:00,8.959463e-14,1.034492e-13,2.7450312e-20,8.5982814e-20,1.3402407e-25,3.4191327e-25,8.5198595e-20,2.3488547e-22,3.4317157e-14
2018-02-23 13:30:00,9.612054e-14,1.12350586e-13,2.943784e-20,9.4894586e-20,5.245952e-26,8.076173e-26,9.279053e-20,2.4329556e-22,3.691127e-14
2018-02-23 14:30:00,9.6150444e-14,1.143183e-13,2.891785e-20,9.216219e-20,1.9659057e-27,1.3410403e-26,9.1818987e-20,2.2551105e-22,3.690503e-14
2018-02-23 15:30:00,8.839503e-14,1.0772885e-13,2.6098981e-20,7.867823e-20,5.3894212e-28,2.8692576e-27,8.2917056e-20,1.9758739e-22,3.4032324e-14
2018-02-23 16:30:00,7.373335e-14,9.352392e-14,2.1576593e-20,5.804531e-20,3.5863184e-28,3.875103e-28,6.817907e-20,1.6300316e-22,2.8735718e-14
2018-02-23 17:30:00,5.3224098e-14,7.296177e-14,1.5942339e-20,3.3727827e-20,3.7481276e-28,2.292842e-28,4.9882668e-20,1.1819411e-22,2.1432927e-14
2018-02-23 18:30:00,3.0481812e-14,5.2574793e-14,1.0519112e-20,1.1837731e-20,1.3884553e-28,5.097256e-29,3.3233506e-20,6.268094e-23,1.3721183e-14
2018-02-23 19:30:00,7.095716e-15,4.622748e-14,5.739594e-21,6.4174236e-22,3.6696976e-29,6.03695e-30,2.5794412e-20,2.3729323e-24,9.075056e-15
2018-02-23 20:30:00,3.1418248e-15,4.6999232e-14,4.7244707e-21,3.2931444e-22,4.2213866e-29,6.0780953e-30,2.3362857e-20,0.0,8.097103e-15
2018-02-23 21:30:00,2.5642525e-15,4.7231912e-14,4.162562e-21,3.4635828e-22,5.0730656e-29,6.4494985e-30,2.1363301e-20,0.0,7.538101e-15
2018-02-23 22:30:00,2.4399633e-15,4.6939862e-14,3.8155212e-21,3.5376022e-22,4.9255905e-29,1.609416e-26,1.963574e-20,0.0,7.204297e-15
2018-02-23 23:30:00,2.3823655e-15,4.6549848e-14,3.5836025e-21,3.561818e-22,4.548412e-29,5.9879235e-30,1.8155622e-20,0.0,7.018215e-15
2018-02-24 00:30:00,2.3394891e-15,4.613975e-14,3.4098053e-21,3.5490277e-22,7.960767e-27,4.3001363e-26,1.6891159e-20,0.0,6.922468e-15
2018-02-24 01:30:00,2.2953723e-15,4.5629316e-14,3.2778353e-21,3.53765e-22,5.736947e-29,8.696185e-26,1.5819595e-20,0.0,6.8778495e-15
2018-02-24 02:30:00,2.2601636e-15,4.5093632e-14,3.1667776e-21,3.5197504e-22,1.1071643e-28,7.423675e-26,1.4898088e-20,0.0,6.8614844e-15
2018-02-24 03:30:00,2.2341589e-15,4.456774e-14,3.1306922e-21,3.502734e-22,1.2919931e-27,1.9341995e-27,1.4096768e-20,0.0,6.860557e-15
2018-02-24 04:30:00,2.2119982e-15,4.4064812e-14,4.268377e-21,3.4845698e-22,2.1068546e-26,3.2057517e-26,1.3354296e-20,0.0,6.871339e-15
2018-02-24 05:30:00,2.1946895e-15,4.3513065e-14,8.142289e-21,3.473364e-22,7.875744e-26,1.1957524e-25,1.2661973e-20,0.0,6.8856833e-15
2018-02-24 06:30:00,2.174591e-15,4.2989368e-14,1.2777219e-20,3.4425398e-22,1.2335074e-25,1.8668452e-25,1.2050262e-20,0.0,6.9030445e-15
2018-02-24 07:30:00,2.1923415e-15,4.2682668e-14,2.0404197e-20,3.4180328e-22,2.0801784e-25,3.1507652e-25,1.1484268e-20,3.329519e-27,6.9277e-15
2018-02-24 08:30:00,2.2773147e-14,5.3657325e-14,6.1067e-21,6.4162033e-21,6.5169786e-25,1.0424028e-24,1.58869e-20,3.405735e-24,1.23628355e-14
2018-02-24 09:30:00,5.0974456e-14,7.8089634e-14,9.205795e-21,3.343268e-20,2.8672683e-25,1.2686477e-25,2.8314266e-20,1.9060056e-23,2.3243978e-14
2018-02-24 10:30:00,7.8257584e-14,1.0924517e-13,1.1727962e-20,6.2282015e-20,2.1301623e-25,6.8161736e-26,3.720058e-20,4.405922e-23,3.435584e-14
2018-02-24 11:30:00,1.0262232e-13,1.3694535e-13,1.28419515e-20,8.0065396e-20,5.0947216e-26,1.7852465e-26,4.1657155e-20,5.597842e-23,4.3600726e-14
2018-02-24 12:30:00,1.2192516e-13,1.5765412e-13,1.28221945e-20,8.464708e-20,1.5450201e-26,4.692979e-27,4.2161286e-20,5.634011e-23,4.96951e-14
2018-02-24 13:30:00,1.3220355e-13,1.672411e-13,1.1491028e-20,7.6431754e-20,1.257577e-27,3.09204e-28,3.808049e-20,4.699847e-23,5.160567e-14
2018-02-24 14:30:00,1.3328024e-13,1.6699358e-13,9.7503115e-21,6.232543e-20,9.6768206e-29,3.4107088e-29,3.244408e-20,3.777519e-23,5.0125167e-14
2018-02-24 15:30:00,1.244594e-13,1.5699264e-13,7.899839e-21,4.6316983e-20,8.876913e-30,2.1455385e-29,2.6309095e-20,3.0241727e-23,4.569459e-14
2018-02-24 16:30:00,1.0628082e-13,1.3858147e-13,6.1612867e-21,3.0728493e-20,1.7269068e-28,5.2414936e-29,2.0468857e-20,2.4487295e-23,3.886618e-14
2018-02-24 17:30:00,8.084754e-14,1.1543696e-13,4.62066e-21,1.6850134e-20,1.6533752e-27,3.3768805e-28,1.5300222e-20,1.9149149e-23,3.075645e-14
2018-02-24 18:30:00,4.7722592e-14,9.627226e-14,3.3144832e-21,5.3315805e-21,8.9288125e-28,2.326076e-28,1.1245483e-20,1.0582251e-23,2.2682294e-14
2018-02-24 19:30:00,8.231295e-15,7.9217604e-14,1.862388e-21,2.4071698e-22,2.2307035e-28,1.9252028e-28,9.006908e-21,4.810782e-25,1.4926321e-14
2018-02-24 20:30:00,2.9733834e-15,6.7416464e-14,1.4628529e-21,6.7688443e-23,3.410958e-28,4.5797617e-28,8.113798e-21,3.985676e-32,1.23888996e-14
2018-02-24 21:30:00,2.1271928e-15,5.931318e-14,1.3197527e-21,5.7810125e-23,7.1394156e-28,1.0337807e-27,7.4862576e-21,2.0573337e-37,1.0882152e-14
2018-02-24 22:30:00,1.850884e-15,5.3481193e-14,1.3480279e-21,5.420113e-23,1.3402334e-27,1.941647e-27,6.980531e-21,3.014e-42,9.815839e-15
2018-02-24 23:30:00,1.7121691e-15,4.910349e-14,1.496782e-21,5.2613665e-23,1.9082486e-27,2.7904735e-27,6.5384132e-21,0.0,8.984466e-15
2018-02-25 00:30:00,1.6237864e-15,4.577172e-14,1.6937339e-21,5.171098e-23,2.5160199e-27,3.7250016e-27,6.1448784e-21,0.0,8.319123e-15
2018-02-25 01:30:00,1.5590193e-15,4.314397e-14,2.0148169e-21,5.1279474e-23,3.97264e-27,5.975299e-27,5.798418e-21,0.0,7.777854e-15
2018-02-25 02:30:00,1.5054545e-15,4.097745e-14,2.605912e-21,5.061876e-23,6.899465e-27,1.0928533e-26,5.49244e-21,0.0,7.3336985e-15
2018-02-25 03:30:00,1.4647483e-15,3.912393e-14,6.585479e-21,5.0058898e-23,8.4036724e-26,1.3128648e-25,5.2266804e-21,0.0,6.9644946e-15
2018-02-25 04:30:00,1.4380671e-15,3.7568415e-14,1.9879158e-20,5.004322e-23,4.5007483e-25,6.4955295e-25,5.027147e-21,0.0,6.6579136e-15
2018-02-25 05:30:00,1.4130694e-15,3.6155656e-14,3.8312253e-20,4.97273e-23,8.952259e-25,1.2349866e-24,4.903536e-21,0.0,6.3962935e-15
2018-02-25 06:30:00,1.380141e-15,3.4755815e-14,5.566481e-20,4.9000748e-23,1.2363274e-24,1.6270144e-24,4.8568524e-21,0.0,6.1718272e-15
2018-02-25 07:30:00,1.4126957e-15,3.4002908e-14,6.7953e-20,4.9765076e-23,1.4448676e-24,1.864661e-24,4.889037e-21,2.8245239e-25,5.9826e-15
2018-02-25 08:30:00,2.8724354e-14,9.478316e-14,9.847579e-21,2.033434e-21,5.1866484e-23,7.0429735e-23,1.30954945e-20,4.3857304e-22,1.4113664e-14
2018-02-25 09:30:00,6.4743776e-14,1.03940646e-13,5.5138704e-21,1.1364719e-20,1.5058734e-22,2.538418e-22,2.5488958e-20,8.802798e-22,2.6704931e-14
2018-02-25 10:30:00,9.163212e-14,1.239918e-13,6.0728232e-21,2.1861104e-20,8.978059e-23,2.114445e-22,2.2979147e-20,4.643475e-22,3.4622197e-14
2018-02-25 11:30:00,1.1269128e-13,1.4213008e-13,6.1367807e-21,2.8978767e-20,2.191675e-23,7.8963424e-23,2.0437683e-20,1.4802322e-22,4.086682e-14
2018-02-25 12:30:00,1.2773888e-13,1.5483781e-13,5.867548e-21,3.1817008e-20,2.7854568e-24,1.5904578e-23,1.9074523e-20,4.7443218e-23,4.4930473e-14
2018-02-25 13:30:00,1.3348808e-13,1.5870377e-13,5.6180972e-21,3.056444e-20,1.6452052e-27,1.7163198e-27,1.8373869e-20,2.560541e-23,4.591319e-14
2018-02-25 14:30:00,1.3087562e-13,1.554088e-13,5.2860036e-21,2.687734e-20,6.790544e-29,5.2762237e-28,1.7492159e-20,2.3407179e-23,4.4496857e-14
2018-02-25 15:30:00,1.1958544e-13,1.4482587e-13,4.936096e-21,2.1873562e-20,1.4532823e-28,3.5965451e-28,1.6318708e-20,2.5631676e-23,4.0816688e-14
2018-02-25 16:30:00,1.00374224e-13,1.2779445e-13,4.664278e-21,1.6230106e-20,3.4594495e-28,4.180558e-28,1.5166785e-20,3.0185706e-23,3.5177793e-14
2018-02-25 17:30:00,7.510694e-14,1.0764685e-13,4.3698385e-21,1.0064403e-20,7.738289e-28,5.0255895e-28,1.3826443e-20,3.4449837e-23,2.8462387e-14
2018-02-25 18:30:00,4.3139435e-14,9.083693e-14,4.0155636e-21,3.6980204e-21,4.9243665e-28,1.5828886e-28,1.2340819e-20,2.9082304e-23,2.1641846e-14
2018-02-25 19:30:00,6.5895873e-15,6.8903135e-14,2.4464036e-21,1.7035272e-22,6.434526e-29,1.532003e-29,1.03088216e-20,1.5730179e-24,1.4823156e-14
2018-02-25 20:30:00,1.9484636e-15,5.312741e-14,1.9494008e-21,4.3533037e-23,2.9069767e-29,7.296409e-30,9.496645e-21,6.552146e-32,1.25341e-14
2018-02-25 21:30:00,1.291925e-15,4.342933e-14,1.6768886e-21,4.4831764e-23,1.1302806e-29,3.0617661e-30,8.93059e-21,0.0,1.1076971e-14
2018-02-25 22:30:00,1.1543855e-15,3.713591e-14,1.4946757e-21,5.111239e-23,1.3894607e-29,4.25151e-30,8.4573846e-21,0.0,9.9751555e-15
2018-02-25 23:30:00,1.1339253e-15,3.3078114e-14,1.3690707e-21,6.0859666e-23,1.9168286e-29,8.182555e-30,8.020987e-21,0.0,9.068246e-15
2018-02-26 00:30:00,1.1455281e-15,3.057104e-14,1.3380417e-21,7.219736e-23,1.0411934e-27,6.6230473e-28,7.62621e-21,0.0,8.311239e-15
2018-02-26 01:30:00,1.1662821e-15,2.9102158e-14,2.0800222e-21,8.354481e-23,9.3888684e-27,1.1430411e-26,7.272654e-21,0.0,7.6878735e-15
2018-02-26 02:30:00,1.195799e-15,2.8370555e-14,5.581395e-21,9.6550226e-23,4.5794543e-26,6.3628793e-26,6.965856e-21,0.0,7.185708e-15
2018-02-26 03:30:00,1.2545617e-15,2.8445904e-14,1.6302594e-20,1.1239389e-22,1.6390755e-25,2.4074092e-25,6.715499e-21,0.0,6.790132e-15
2018-02-26 04:30:00,1.2799909e-15,2.8513192e-14,4.2335902e-20,1.2400978e-22,4.4567994e-25,6.610118e-25,6.519766e-21,0.0,6.4811145e-15
2018-02-26 05:30:00,1.3031654e-15,2.861692e-14,8.9891055e-20,1.3713653e-22,9.78831e-25,1.2642659e-24,6.3900433e-21,0.0,6.249024e-15
2018-02-26 06:30:00,1.3244452e-15,2.8685055e-14,1.62209e-19,1.492979e-22,1.8079378e-24,2.356869e-24,6.331424e-21,0.0,6.072824e-15
2018-02-26 07:30:00,1.409488e-15,2.9408482e-14,2.6974613e-19,1.6362529e-22,3.140292e-24,4.2981473e-24,6.3564157e-21,1.6748347e-25,5.9459405e-15
2018-02-26 08:30:00,2.5140028e-14,6.2652764e-14,2.4952784e-20,5.805972e-21,7.15779e-23,1.03640956e-22,1.5713036e-20,2.1368349e-22,1.2627649e-14
2018-02-26 09:30:00,5.452662e-14,7.9873106e-14,1.09636974e-20,3.0514182e-20,1.5563158e-22,2.4335248e-22,3.0721966e-20,5.651998e-22,2.2884225e-14
2018-02-26 10:30:00,7.981414e-14,1.0586724e-13,1.2151016e-20,5.812222e-20,1.0795101e-22,1.549971e-22,3.6332374e-20,4.3844354e-22,3.1941338e-14
2018-02-26 11:30:00,1.0073524e-13,1.2760852e-13,1.2780576e-20,7.7047893e-20,3.692919e-23,4.741829e-23,3.905576e-20,2.385566e-22,3.9062147e-14
2018-02-26 12:30:00,1.1646631e-13,1.4353959e-13,1.2344187e-20,8.341264e-20,7.684162e-24,8.925425e-24,3.867696e-20,1.3332344e-22,4.3637908e-14
2018-02-26 13:30:00,1.2472659e-13,1.5173263e-13,1.1200133e-20,7.760852e-20,1.2857954e-24,2.9778488e-25,3.577772e-20,9.193107e-23,4.522073e-14
2018-02-26 14:30:00,1.2494565e-13,1.5179005e-13,9.798055e-21,6.5358306e-20,2.4430256e-25,2.0916434e-26,3.1641875e-20,7.2789906e-23,4.4074692e-14
2018-02-26 15:30:00,1.1681499e-13,1.4452465e-13,8.31282e-21,5.0489247e-20,2.0252072e-26,3.203693e-28,2.6948233e-20,6.050774e-23,4.069322e-14
2018-02-26 16:30:00,1.0122118e-13,1.3285774e-13,6.905371e-21,3.5210423e-20,2.3504278e-28,2.280134e-30,2.2367403e-20,5.1635922e-23,3.5856243e-14
2018-02-26 17:30:00,7.9055625e-14,1.1960891e-13,5.667163e-21,2.0423894e-20,3.1448221e-31,1.9116578e-33,1.830913e-20,4.3767764e-23,3.0353656e-14
2018-02-26 18:30:00,4.6451182e-14,1.1445517e-13,4.651063e-21,6.764874e-21,1.8752147e-34,1.4410215e-36,1.5219895e-20,2.8847353e-23,2.4989908e-14
2018-02-26 19:30:00,7.019768e-15,9.018366e-14,2.7276172e-21,3.133901e-22,1.953592e-39,2.86917e-40,1.2536047e-20,1.7975884e-24,1.6967896e-14
2018-02-26 20:30:00,2.3599052e-15,7.0586386e-14,2.0411447e-21,8.083026e-23,8.632e-42,1.0591e-41,1.1287908e-20,1.6913146e-30,1.3812386e-14
2018-02-26 21:30:00,1.721794e-15,5.863139e-14,1.6856775e-21,6.568262e-23,4.1142e-40,6.29746e-40,1.0463616e-20,1.4710686e-35,1.1998783e-14
2018-02-26 22:30:00,1.5048795e-15,5.072771e-14,1.4657608e-21,6.1168003e-23,4.9052374e-38,7.504615e-38,9.842855e-21,1.0353e-41,1.0772644e-14
2018-02-26 23:30:00,1.394531e-15,4.512104e-14,1.3132407e-21,6.1323604e-23,6.939186e-37,1.0591418e-36,9.323964e-21,0.0,9.837333e-15
2018-02-27 00:30:00,1.330517e-15,4.09735e-14,1.2037638e-21,6.387444e-23,3.885411e-36,6.0442766e-36,8.870444e-21,0.0,9.076205e-15
2018-02-27 01:30:00,1.2873262e-15,3.7733786e-14,1.126511e-21,6.6924416e-23,1.1236478e-35,1.6942771e-35,8.468616e-21,0.0,8.427236e-15
2018-02-27 02:30:00,1.2594323e-15,3.5231953e-14,1.0775238e-21,7.134597e-23,1.9315037e-34,2.9417035e-34,8.118714e-21,0.0,7.8855345e-15
2018-02-27 03:30:00,1.236532e-15,3.325542e-14,6.830104e-21,7.651115e-23,8.594069e-26,1.1131047e-25,7.821973e-21,0.0,7.428217e-15
2018-02-27 04:30:00,1.2194212e-15,3.166608e-14,3.388694e-20,8.22181e-23,3.5142854e-25,4.747005e-25,7.581607e-21,0.0,7.0412756e-15
2018-02-27 05:30:00,1.2039375e-15,3.0359477e-14,8.962874e-20,8.856429e-23,7.76129e-25,1.0587201e-24,7.4076375e-21,0.0,6.712646e-15
2018-02-27 06:30:00,1.1929211e-15,2.93305e-14,2.4538202e-19,9.7369505e-23,2.389092e-24,3.32397e-24,7.43083e-21,0.0,6.44068e-15
